@fechaActualizacion,@id,IDIOMA,EMAIL,TELEFONO,FAX,NOMBRE_TUI,DESCRIPCION_TUI,CONTENT_URL,LATITUD_TUI,LONGITUD_TUI,Categoria_1,Categoria_2,DIRECCION_TUI,CATEGORIA_TUI,Categoria_3,Categoria_4,PK,HORARIO,EQUIPAMIENTO,TRANSPORTE,ACCESIBILIDAD,NOMBRE_VIA,CLASE_VIAL,NUM,LOCALIDAD,PROVINCIA,CODIGO_POSTAL,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,COORDENADA_X,COORDENADA_Y,ORIENTACION,Categoria_5,PLANTA,PUERTA,ESCALERAS,Categoria_6,Categoria_7
2025-03-07,68740.0,es,,,,La Sureña,"Con la estética tradicional de una cervecería andaluza, en esta sucursal de la popular franquicia onubense se puede disfrutar de la gastronomía del sur de España en forma de raciones o tostas, acompañadas de cubos de latón con botellines de cerveza o refrescos. El local, que cuenta con una pequeña terraza, comparte espacio con 100 Montaditos, ambos negocios pertenecientes al mismo grupo de restauración, Restalia.La Sureña se encuentra también en la Avenida de Felipe II, 34; en las calles Archiduque Alberto, 19, 21 y 23, y Príncipe Carlos, 50, ambas en Sanchinarro; en la Avenida de la Albufera, 153; en la calle de Silvano, 77; en la calle Calderilla, 1; en la Avenida de Monforte de Lemos, 36; en la calle Monasterio de Arlanza, 20; en la calle Aracne, s/n; en la Glorieta de San Vicente, 1; en la Avenida de Brasil, 14; en la calle de Carretas, 14; y en la Avenida de Manoteras, 40.",https://www.esmadrid.com/restaurantes/la-surena,40.4229311,-3.7104366,Tapas,Española,"de Carretas. 14, 28012, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,69072.0,es,barlosgallegos@gmail.com,(+34) 91 476 00 48,,La Casa del Pulpo,"Este restaurante de cocina gallega tiene como especialidad el pulpo, plato que aquí se cocina a la manera tradicional, en olla de cobre traída de Ourense, aceite de calidad y el punto exacto de sal y pimentón necesarios para que el resultado sea una delicia. Junto a ello, raciones elaboradas con productos gallegos y vinos servidos en taza trasladan al cliente la experiencia de comer como en Galicia.",https://www.esmadrid.com/restaurantes/la-casa-del-pulpo,40.3871607,-3.7004167,Tapas,Española,"Almendrales, 17, 28026, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-09,68749.0,es,info@restauranteminotauro.es,(+34) 91 388 94 45,,Minotauro,"Desde 2003, este restaurante situado en la zona de Arturo Soria viene ofreciendo una propuesta gastronómica de corte mediterráneo elaborada con buenas materias primas, en la que se funde la cocina de siempre con toques de actualidad.Minotauro cuenta con dos conceptos y ambientes distintos: el Restaurante, donde disfrutar de arroces, mariscos, excelentes pescados y carnes procedentes de distintas partes del mundo, y la Taberna, en la que se ofrece una carta más informal, con tapas y raciones caseras, tostas y hamburguesas, así como una gran oferta de cervezas y vinos. Todo ello en un local formado por un acogedor y cálido salón interior, así como una terraza ajardinada climatizada, abierta todo el año.Además de poder comer de carta o con sus distintos tipos de menús, algunos pensados para grupos, eventos y celebraciones, también se puede elegir uno de los muchos combinados y licores que componen la extensa carta de coctelería.",https://www.esmadrid.com/restaurantes/minotauro,40.4625407,-3.6379039,Internacional,,"de Silvano, 92, 28043, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-09,68690.0,es,lapulperiademila@grupo-oter.com,(+34) 91 576 00 85,,La Pulperia de Mila,"Situado junto al Parque de El Retiro, este local de ambiente marinero está especializado en productos gallegos tradicionales como los mariscos de las Rías, los pescados o las empanadas, aunque el verdadero protagonista es el pulpo, la especialidad de la casa.El local está decorado como una típica taberna marinera gallega, en tonos azules y blancos.La carta ofrece la posibilidad de disfrutar del pulpo en diferentes versiones: con cachelos (a la gallega), templado a la vinagreta, a la brasa con alioli suave, en tortilla… Se completa con diferentes guisos y pescados cocinados al estilo gallego, como el rodaballo al horno. De su carta de vinos destacan los típicos blancos gallegos, que se sirven a la manera tradicional, en tazón de barro.",https://www.esmadrid.com/restaurantes/la-pulperia-de-mila,40.4220854,-3.685863,Tapas,Española,"de Lagasca, 11, 28001, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-28,68979.0,es,info@restauranteelbuey.com,(+34) 91 541 30 41,,El Buey,"Fundado en 1982, este restaurante, situado en el Madrid de los Austrias, junto al Senado y muy cerca de la Plaza de España, ofrece una cocina tradicional española que pone especial atención en la carne de buey. Su originalidad está precisamente en la manera de servir esta carne, fileteada en crudo para que cada comensal se la haga en un plato de barro caliente, dándole el punto de cocción que desee. Además, la carta cuenta con excelentes platos de cocina de mercado y una sección especial para celíacos. Dispone de menú de degustación y para grupos.El local se divide en dos salones con capacidad para 80 comensales, decorados de manera clásica, sencilla y cálida. Cuenta con la posibilidad de privatizar un salón, así como con aparcamiento gratuito de una hora en el parking de Ópera.El Buey tiene otro restaurante en la calle General Díaz Porlier, 9, en el Barrio de Salamanca.",https://www.esmadrid.com/restaurantes/el-buey-pza-marina-espanola,40.4206444,-3.711294,Española,,"de la Marina Española, 1, 28013, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16,69002.0,es,info@trattoriasantarcangelo.es,(+34) 91 369 10 93,,Trattoria SantArcangelo,"Junto a la Iglesia de los Jerónimos y próximo al Museo del Prado y el Real Jardín Botánico, se encuentra este restaurante italiano que, desde 1995, se ha convertido en un referente de la gastronomía italiana en Madrid, con una gran variedad de platos procedentes de las distintas regiones de Italia.El local se divide en distintas alturas y está decorado de manera sofisticada. En verano, cuenta con una romántica terraza desde la que disfrutar de uno de los barrios más señoriales de la ciudad. Por él han pasado múltiples artistas, políticos y personajes famosos.La carta se compone de antipasti, como los carpaccio, la provola o ensaladas, de pastas, arroces, carnes, pescados y pizzas, así como de postres caseros.",https://www.esmadrid.com/restaurantes/trattoria-santarcangelo,40.413291829854,-3.690215349197,Internacional,,"Moreto, 15, 28014, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,68974.0,es,info@losremos.es,(+34) 91 307 72 30,,Los Remos,"Situada a las afueras de Madrid, esta marisquería se convierte en un lugar ideal para la celebración de cualquier tipo de evento gracias a su espectacular terraza, que también puede ser cubierta mediante un techo corredizo. Su cocina moderna ofrece múltiples sugerencias para compartir, recetas tradicionales con toques de modernidad y especial atención a carnes, pescados y mariscos. Aparte del comedor principal, dispone de estancias privadas dedicadas a las reuniones de empresa o celebraciones varias, con capacidad entre 12 y 200 comensales. ",https://www.esmadrid.com/restaurantes/remos,40.4680147,-3.8129443,Española,,"Sopelana, 13, 28023, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-06,69054.0,es,info@baramor.es,(+34) 91 594 48 29,,Bar Amor,"Este bar ubicado en el barrio de Malasaña es un acogedor local donde tomar unas tapas o disfrutar de buena cocina casera. Dentro de la primera posibilidad, encontramos propuestas como las croquetas de boletus o las minihamburguesas, mientras que de la segunda podemos probar el bacalao de la abuela, el magret o las ostras gallegas. Junto a ello, ofrece ricos postres y una selecta carta de vinos que dan a conocer en los cursos de cata celebrados habitualmente en el mismo establecimiento.",https://www.esmadrid.com/restaurantes/bar-amor,40.428865898533,-3.70472073555,Tapas,Española,"de Manuela Malasaña, 22, 28004, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-27,69165.0,es,elpuertodecabreira@cabreira.es,(+34) 91 445 18 95,,El Puerto de Cabreira,"Hermano pequeño de la taberna y marisquería Cabreira, situada también en Malasaña, este restaurante gallego decorado al estilo marinero, ofrece a sus clientes un entorno cómodo, cálido y una cuidada iluminación.Su carta se compone de raciones, guisos, platos de carne y pescado, elaborados con productos selectos.",https://www.esmadrid.com/restaurantes/el-puerto-de-cabreira,40.4267911,-3.7032185,Tapas,Española,"Velarde, 13, 28004, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,68535.0,es,,(+34) 91 548 36 43,,100 Montaditos,"Más de 300 m2 acogen este establecimiento que recrea las tradicionales cervecerías españolas. Como es habitual en esta franquicia, presente en gran parte del país, su oferta se basa en una carta de 100 modalidades diferentes de pequeños bocadillos de pan recién horneado y relleno de ingredientes variados. Desde las recetas más tradicionales, con productos típicos españoles como el chorizo a la sidra, los calamares rebozados o el mojo picón, hasta recetas extranjeras como el perrito caliente americano. Además, una pequeña parte de su carta es dulce, con ejemplos como el montadito de pan con chocolate o el de dulce de leche.Además de este local, 100 montaditos se encuentra también en la calle del Príncipe, 18 y en la Plaza del Emperador Carlos V, 9",https://www.esmadrid.com/restaurantes/100-montaditos,40.4225791,-3.7098572,Tapas,,"Carretas, 14, 28012, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28,68408.0,es,,(+34) 91 575 71 54,,Yuè Lái (Joya Oriental),"Este restaurante del barrio de Salamanca está especializado en la gastronomía de Sichuán, a diferencia de otros locales de comida china, que se centran en la cocina cantonesa. Entre sus platos estrella se encuentra la fondue china o hot pot.El popular hot pot consiste en dos tipos de caldo, uno suave, Qin Tang, y otro picante, Hong Tang, que se introducen en una cazuela dividida en dos partes y calentada por un hornillo de gas, situado en la propia mesa. Con el caldo hirviendo el comensal cocina a su gusto diferentes ingredientes, desde fideos de arroz hasta carne o tofu, pasando por langostinos y verduras variadas, entre otros. ",https://www.esmadrid.com/restaurantes/yue-lai-joya-oriental,40.425989041065,-3.674513697624,Internacional,,"de Hermosilla, 101, 28006, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,69052.0,es,soma@vinccihoteles.com,(+34) 91 436 45 48,,Soma,"Situado en la primera planta del hotel Vincci Soma, en pleno barrio de Salamanca, el restaurante ofrece una cocina mediterránea contemporánea, en un entorno distinguido pero sencillo y elegante.Su interior presidido por grandes ventanales con vistas a la calle Goya, presenta un ambiente acogedor tanto para almuerzos como cenas. Sus menús, creados por el equipo de cocineros de Soma, se basan en la cocina mediterránea pero con un toque especial, en los que priman verduras frescas de temporada, así como las carnes y los pescados a la brasa.",https://www.esmadrid.com/restaurantes/soma,40.424923204575,-3.67814540863,De autor,Española,"de Goya, 79, 28001, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,69020.0,es,reservas.luzi@grupotragaluz.com,(+34) 91 702 27 36,,Luzi Bombón,"De la mano del grupo de restauración Tragaluz, esta moderna brasserie del Paseo de la Castellana permite degustar carnes, pescados y arroces a la brasa, junto a una gran variedad de platos para compartir y guarniciones. Además, los jueves, viernes y sábados se puede tomar una copa mientras se disfruta de música en directo.El local es un espacio versatil de casi 400 m2 en el que se puede desde desayunar hasta tomar la primera copa de la noche. La decoración se compone de muebles domésticos de los años 50, así como de la mezcla de materiales cálidos, como la madera y textiles, que dan lugar a un espacio joven.La carta se compone de raciones, carnes, pescados, arroces, ensaladas, así como de platos con ostras, cangrejos y ceviches. ",https://www.esmadrid.com/restaurantes/luzi-bombon,40.4338704,-3.6892403,Internacional,,"de la Castellana, 35, 28046, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09,69096.0,es,info@restaurantebolivar.com,(+34) 91 445 12 74,,Bolívar,"Situado en la popular calle de Manuela Malasaña, esta casa de comidas familiar, en pie desde 1969, destaca por su buena materia prima y el toque imaginativo de Concha López en una cocina tradicional de mercado. Buen hacer y excelente relación calidad / precioSu carta se compone de platos elaborados con productos de mercado. Además, cuenta con menú degustación de temporada con o sin maridaje.El local dispone de 2 salas con 14 mesas, con una capacidad para 50 comensales. ",https://www.esmadrid.com/restaurantes/bolivar,40.4289024,-3.7053755,Española,,"de Manuela Malasaña, 28, 28004, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,68867.0,es,info@vi-cool.com,(+34) 91 429 49 13,,Vi Cool,"Desde 2011, el Barrio de las Letras alberga este bar de tapas y raciones, fundado inicialmente por el chef Sergi Arola. El pequeño local de dos plantas permite la entrada con mascotas.Vi Cool presenta una gran variedad de tapas respetando el producto de temporada y trabajando con la máxima calidad, para disfrutar de una experiencia culinaria inolvidable.Además de la carta, compuesta por raciones frías y calientes, dispone de menús y entre semana al mediodía, de menú del día.",https://www.esmadrid.com/restaurantes/vi-cool,40.4139714,-3.7006115,De autor,Tapas,"de las Huertas, 12, 28012, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16,68685.0,es,retiro@magasand.com,(+34) 91 576 88 43,,Magasand,"Este local de varias plantas en la zona de Retiro, de decoración elegante pero informal, sirve principalmente comida sana, elaborada con ingredientes selectos. Destacan las ensaladas, los sándwiches hechos al gusto del consumidor, los batidos de frutas y sus zumos naturales. También cuenta con una nutrida carta para la hora del café o el desayuno, con diferentes bebidas calientes, tartas y bollería horneada en el mismo establecimiento. Dispone de una zona de lectura con revistas de diseño y arquitectura que también están a la venta.Magasand tiene otros locales en la Travesía de San Mateo, 16 (Salesas), en la calle Tomás Bretón, 52 y en la calle Ayala, 28.",https://www.esmadrid.com/restaurantes/magasand,40.421104839445,-3.687983751297,Española,,"Columela, 4, 28001, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-13,68793.0,es,sp.6666@hotmail.com,(+34) 91 562 77 18,,Al Fanus,"Este es el único representante de la cocina siria en Madrid. Lo más demandado aquí es el menú degustación, que permite probar diez platos típicos. La cocina siria es una gastronomía muy especiada a base de productos mediterráneos como la crema de berenjenas, la kubba (croquetas de carne con piñones) la musaka y las carnes a la brasa.",https://www.esmadrid.com/restaurantes/al-fanus,40.4443541,-3.6772624,Internacional,,"Pechuán, 6, 28002, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,69145.0,es,,(+34) 91 553 85 58,,Mr. Kabab,"Un verdadero restaurante persa que se ha convertido en uno de los preferidos por la numerosa colonia iraní que reside en Madrid, lo cual es una magnífica señal. Aquí la palabra Kebab no hace referencia al bocadillo de carne que conocemos sino a las brochetas a la parrilla: de pollo, de cordero o de ternera. Además de eso podemos elegir entre una amplia variedad de arroces, cremas frías y un buen surtido de postres dulces.",https://www.esmadrid.com/restaurantes/mr-kabab,40.447530834494,-3.70120704174,Internacional,,"de los Artistas, 31, 28020, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-27,68861.0,es,,(+34) 91 445 73 80,,La Escudilla,"Situado en Chamberí, este restaurante fue el pionero en Madrid en servir comida Kosher, aquella que cumple con los preceptos de la tradición judía. La supervisión de un rabino garantiza la exclusión de determinadas grasas, sangre, cerdo, mariscos, así como de determinadas mezclas que están prohibidas, como la de lácteos y carnes. La cocina resultante es una cocina sencilla y natural. El restaurante, situado junto a la sinagoga Beth Yaacov, dispone de un comedor con 2 ambientes y capacidad para 40 comensales que lo hacen también apto para banquetes y comidas y cenas de grupo.Los platos que componen la carta conjugan a la perfección la tradición sefardí (judeo española) con la del Magreb. Una de sus especialidades más destacadas es el cus-cus, uno de los más ricos de Madrid.",https://www.esmadrid.com/restaurantes/la-escudilla,40.436295339382,-3.700641095638,Especiales,,"de la Santísima Trinidad, 16, 28010, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-29,68738.0,es,yerbabuena@yerbabuena.ws,(+34) 91 548 08 11,,Yerbabuena,"En pleno Madrid de los Austrias, muy cerca de la Plaza Mayor, Graciela y Bienvenido vienen ofreciendo en su restaurante, desde 2005, una cocina vegetariana saludable, imaginativa, colorista y respetuosa con el medio ambiente. En su carta se pueden encontrar tapas, hamburguesas, pizzas, variedad de ensaladas, pastas, arroces y mucho más, todo ello vegetariano. Disponen también de una gran variedad de platos veganos y sin gluten. Todos son de elaboración propia, al igual que los postres, los zumos y algunas bebidas. Además, cuentan con menús de comidas y cenas y un menú especial.",https://www.esmadrid.com/restaurantes/yerbabuena,40.4164316,-3.7077938,Vegano,Vegetariano,"de Bordadores, 3, 28013, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16,69094.0,es,,(+34) 91 559 68 12,,Esfahan,"Este restaurante de cocina iraní sirve comida tradicional persa, pero evita el uso de los picantes.  Los principales ingredientes de sus recetas son el yogur y la carne, que se come en brochetas (soltam). Son muy tradicionales también los guisos de cordero y pollo. Y para terminar una buena tarta de chocolate.",https://www.esmadrid.com/restaurantes/esfahan,40.424784358732,-3.709765970707,Internacional,,"de San Bernardino, 1, 28015, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-22,68860.0,es,info@nuriarestauranteetiope.es,(+34) 91 591 63 27,,Nuria,"El popular barrio de Malasaña acoge este restaurante de cocina etíope, que destaca por ser muy sabrosa, especiada y picante, aunque en Nuria lo adaptan al paladar español. Tollo ello en un local acogedor salpicado de artesanía y elementos decorativos etíopes, con alegre música de fondo y aromas de especies y de su tradicional café. Sus platos más tradicionales consisten en guisos con verdura, legumbres y carne (vaca, cordero y pollo) y las sambusas (triángulos de pasta frita rellena de legumbres o carne). Algunos de ellos también son perfectos para vegetarianos y veganos, dada la ausencia de ingredientes de origen animal.La oferta se amplía con desayunos o meriendas (café o té con bizcochos o pastas típicas) y copas hasta tarde.",https://www.esmadrid.com/restaurantes/nuria,40.4286898,-3.7031797,Internacional,,"de Manuela Malasaña, 6, 28004, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-20,69193.0,es,juanbravo@restaurantestjames.com,(+34) 91 575 60 10,,St. James,"Desde 1970, este restaurante del Barrio de Salamanca  se ha caracterizado por ofrecer unos de los mejores arroces de la ciudad y una excelente cocina mediterránea, además de una atención y servicio impecables. En su carta se pueden encontrar todo tipo de elaboradas guarniciones, entrantes, mariscos, pescados, carnes y una amplia variedad variedades de arroces, además de una amplia variedad de postres  realizados por sus reposteros.La carta se completa con una completa bodega que dispone de una gran variedad de referencias tanto de vinos blancos, rosados y tintos con denominación de origen, así como cavas y champanes.St. James se encuentra también en la calle Marqués Viudo de Pontejos, 15 (junto a la Puerta del Sol).",https://www.esmadrid.com/restaurantes/st-james,40.4324785,-3.6815774,Española,,"de Juan Bravo, 26, 28006, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28,69050.0,es,info@posadadeldragon.com,(+34) 91 119 14 24,,La Antoñita,"En un local en el que antes se fabricaban jabones de manera artesanal, ahora se cocinan platos de los de toda la vida. En plena Cava Baja, uno de los lugares más de moda de Madrid, se encuentra este restaurante, ubicado en el hotel chic Posada del Dragón, donde es un placer sentarse a comer en su pequeño comedor o, en verano, en su corrala antigua.La carta se compone de platos de cocina de mercado: tomates, ensaladilla de bonito, ceviche de marisco, salmorejo cordobés y también charcutería de mucha calidad como la cecina de León. Como postre, un imprescindible: chocolate & chocolate.",https://www.esmadrid.com/restaurantes/la-antonita,40.41310190484,-3.708580434322,Tapas,Española,"de la Cava Baja, 16, 28005, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-28,68962.0,es,info@newyorkburger.es,(+34) 91 431 84 17,,New York Burger,"A pocos metros del Paseo de Recoletos, se encuentra este restaurante especializado en la gastronomía estadounidense, un lugar imprescindible para los amantes de las hamburguesas al más puro estilo neoyorquino. Fundada su primera sede en 2009, se trata de una cadena madrileña de restaurantes que pretenden mejorar la imagen de la hamburguesa y alejarla de la idea de comida basura.Con una decoración inspirada en la Gran Manzana, New York Burger dispone de una carta en la que la estrella principal es la hamburguesa en múltiples modalidades. La carne es 100% española, a la que no se añaden aditivos ni conservantes. Asada en un horno de carbón, su sabor a brasa es seña de identidad del restaurante.Además, cuentan con diversos entrantes, ensaladas, sándwiches o carnes ahumadas, así como menú infantil. También disponen de platos para veganos y vegetarianos.La cadena tiene otros tres restaurantes en la ciudad: en la calle San Germán, 5; en el Paseo de la Castellana, 89; y en la calle Miguel Angel, 16, además del situado en el Centro Comercial de La Moraleja, en Alcobendas.",https://www.esmadrid.com/restaurantes/new-york-burger,40.422131,-3.6908463,Internacional,,"de Recoletos, 4, 28004, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-22,68925.0,es,info@aynaelda.com,(+34) 91 710 10 51,,Aynaelda,"Este restaurante de Aluche está especializado en arroces, pudiéndose elegir entre más de 25 recetas. Para acompañarlos, dispone de una amplia bodega.El local, con aforo para 150 comensales, cuenta con una terraza de verano para disfrutar de una comida al aire libre en un ambiente fresco, gracias a su novedoso sistema de climatización que permite comer en el exterior sin sentir el calor. ",https://www.esmadrid.com/restaurantes/aynaelda,40.395979903019,-3.754127025604,Española,,"los Yébenes, 38, 28047, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-20,68939.0,es,,(+34) 91 527 63 80,,El Boquerón,"Taberna casi centenaria que ofrece comida de toda la vida en el multicultural barrio de Lavapiés. Su aspecto es el de las tradicionales tabernas madrileñas: zócalo de azulejos, barra de aluminio, cuadros en las paredes y mesitas de madera. La comida es también tradicional y se impone el pescado y marisco fresco y barato: raciones de gambas a la plancha, boquerones en vinagre, ostras, ensalada de tomate con boquerones, merluza a la cazuela, cigalas, percebes...y todo acompañado por una caña tirada al estilo tradicional, o por un vermú de grifo.",https://www.esmadrid.com/restaurantes/el-boqueron,40.4074817,-3.7004264,Tapas,Española,"de Valencia, 14, 28012, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-14,69093.0,es,icmadrid@ihg.com,(+34) 91 700 73 70,,El Jardín del InterContinental,"Situado dentro del Hotel InterContinental, este elegante restaurante de suelos enmoquetados, grandes espejos y una cuidada vegetación, ofrece cocina gourmet de autor de la mano del chef Miguel de la Fuente. Cuenta, además, con una estupenda terraza de verano que es amenizada con música en vivo. La carta cuenta con platos de lo mejor de la gastronomía española e internacional, así como una selección de exquisiteces internacionales y tentadores postres.Los domingos por la mañana sirven un completo brunch. ",https://www.esmadrid.com/restaurantes/el-jardin,40.4361532,-3.6900977,Española,Internacional,"de la Castellana, 49, 28046, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-21,68682.0,es,restaurantegerardo@grupo-oter.com,(+34) 91 401 89 46,,Asador Gerardo,"En el corazón del barrio de Salamanca, este restaurante es todo un clásico de la zona y, como tal, pretende ofrecer una cocina tradicional pero renovada. Tiene también una amplia barra en la que tapear si no se quiere comer más formal o, incluso, para tomar un aperitivo antes de la comida. El local dispone de una amplia barra con vistas a la parrilla, perfecta para picar algo o tomar el aperitivo, un comedor para una comida tranquila con vistas al jardín e incluso salones privados que podrán ser reservados con antelación.En su carta se encuentran varios platos de cocina tradicional, donde destacan carnes al carbón, guisos, arroces y pescados de anzuelo. Los postres son todos caseros, así como el pan, que también se elabora en su obrador. Además, este restaurante ofrece la posibilidad de que todos sus platos se elaboren para llevar, en especial los arroces. La oferta se completa con una extensa bodega, cócteles y varios tipos de cervezas y vermús.",https://www.esmadrid.com/restaurantes/asador-gerardo,40.4285677,-3.6729607,Tapas,Española,"Don Ramón de la Cruz, 86, 28006, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,68997.0,es,kulixka@lacasadelasangulas.com,(+34) 91 445 01 45,,Kulixka,"Aquí se recibe a diario el género, pescado y marisco de la mejor calidad, directamente de las Rías Baixas, O´Grove y Huelva. Los platos que se ofrecen en el restaurante son sencillos, en los que se procura no enmascarar el sabor original del pescado o el marisco y ofrecer una cocina natural. Además, el restaurante tiene también una tienda en la que se vende lo mismo que se cocina, especialmente la especialidad: las angulas y el marisco, pero también una interesante selección del mejor caviar, champagnes y conservas. Todo lo que se compre aquí se cuece y se prepara en el mismo momento, de manera que el pedido se puede reservar con antelación o comprar en el momento en la misma tienda.",https://www.esmadrid.com/restaurantes/kulixka,40.433120726842,-3.698135912418,Española,,"de Santa Engracia, 49, 28010, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,68453.0,es,wfukuw@gmail.com,(+34) 91 781 63 16,,Fuku,"Un restaurante que se consolida como referente culinario de la cocina japonesa en la capital. Bajo un sobrio artesonado de madera que recuerda las pagodas orientales, Yoshie Osanay ejerce de sushiman en este templo del sushi. Pero la tempura es también una de las especialidades por las que se conoce a esta casa. Llama la atención la tempura crujiente que envuelve un cangrejo blando entero, el ""soft shell crab"", una de sus especialidades. En cuanto al sushi, destacan los cortes de toro con soja y wasabi como aliño; o los moriawase surtidos o flambeados. El tartar de atún picante es una delicia y uno de los mejores que puedan encontrarse. ",https://www.esmadrid.com/restaurantes/fuku,40.4311622,-3.687486,Internacional,,"Marqués de Villamejor, 8, 28006, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-19,68920.0,es,info@11nudosterrazanordes.com,(+34) 91 330 02 94,,11 Nudos Terraza Nordés,"En 2020, el anterior restaurante La Cocina de San Antón obtuvo, junto a otras cinco empresas e instituciones españolas, el certificado Safe Tourism Certified, el nuevo sello creado por el Instituto para la Calidad Turística Española (ICTE) para certificar la implantación de las medidas de prevención de contagio frente al SARS-CoV-2.El Mercado de San Antón esconde toda una sorpresa en su tercera planta. Es ahí donde se ubica el restaurante 11 Nudos Terraza Nordés (antes fue La Cocina de San Antón) y la gran terraza del mercado, de 360 m2, con vistas al barrio de Chueca. En este espacio gastronómico se puede saborear una cocina compuesta por recetas nacionales e internacionales con lo mejor del mar y de la tierra, platos que muestran claras influencias atlánticas y una materia prima de altísima calidad.La propuesta de 11 Nudos Terraza Nordés se completa con una gran variedad de vinos, cócteles y bebidas. ",https://www.esmadrid.com/restaurantes/11-nudos-terraza-nordes,40.4220473,-3.6975538,Española,Internacional,"de Augusto Figueroa, 24, 3ª planta, 28004, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-23,68887.0,es,restaurantetenconten@gmail.com,(+34) 91 575 92 54,,Ten con Ten,"En la calle Ayala, muy cerca del Paseo de la Castellana, se encuentra Ten con Ten, el espacioso y elegante restaurante de Marta Seco y el chef Sandro Silva. Distribuido en varios espacios, preside su entrada una gran barra donde tomar cócteles, copas y aperitivos en una zona informal, que se extiende hasta una serie de mesas altas que no se reservan. Más adelante se encuentran la biblioteca y el bistró, con mesas elegantes e íntimas. Allí se puede degustar más tranquilamente una cocina de platos elaborados como el pez mantequilla con bilbaína de limón, la carrillada de ternera con arroz de cebolla o unas verdinas con codorniz. Una amplísima carta de vinos y otras bebidas completan la oferta del local.",https://www.esmadrid.com/restaurantes/ten-con-ten,40.427777648255,-3.688750863075,Española,,"de Ayala, 6, 28001, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
